                            4.0251    -2.3239     0.0000
                            0.0000     4.6478     0.0000
                            0.0000     0.0000    18.8973
                                1.3417     2.3239     0.0000
                                2.6834     0.0000     0.0000
                                1.3417     2.3239     0.0000
                                2.6834     0.0000     0.0000
   -4   -2    0    1    1    0.001239    0.000000
   -4   -2    0    1    2   -0.001679    0.000000
   -4   -2    0    2    2    0.001239   -0.000000
   -4   -2    0    3    3    0.001239    0.000000
   -4   -2    0    3    4   -0.001679    0.000000
   -4   -2    0    4    4    0.001239   -0.000000
   -4   -1    0    1    2   -0.001679    0.000000
   -4   -1    0    3    4   -0.001679    0.000000
   -3   -3    0    1    1   -0.001932   -0.000000
   -3   -3    0    1    2    0.001355   -0.000000
   -3   -3    0    2    1    0.001355    0.000000
   -3   -3    0    2    2   -0.001932    0.000000
   -3   -3    0    3    3   -0.001932    0.000000
   -3   -3    0    3    4    0.001355    0.000000
   -3   -3    0    4    3    0.001355   -0.000000
   -3   -3    0    4    4   -0.001932   -0.000000
   -3   -2    0    1    1    0.003356   -0.000000
   -3   -2    0    1    2    0.005339   -0.000000
   -3   -2    0    2    1   -0.001816    0.000000
   -3   -2    0    2    2    0.003356    0.000000
   -3   -2    0    3    3    0.003356    0.000000
   -3   -2    0    3    4    0.005339    0.000000
   -3   -2    0    4    3   -0.001816   -0.000000
   -3   -2    0    4    4    0.003356   -0.000000
   -3   -1    0    1    1    0.003356    0.000000
   -3   -1    0    1    2   -0.028610    0.000000
   -3   -1    0    2    1    0.001355   -0.000000
   -3   -1    0    2    2    0.003356   -0.000000
   -3   -1    0    3    3    0.003356   -0.000000
   -3   -1    0    3    4   -0.028610   -0.000000
   -3   -1    0    4    3    0.001355    0.000000
   -3   -1    0    4    4    0.003356    0.000000
   -3    0    0    1    1   -0.001932    0.000000
   -3    0    0    1    2    0.005339   -0.000000
   -3    0    0    2    2   -0.001932   -0.000000
   -3    0    0    3    3   -0.001932   -0.000000
   -3    0    0    3    4    0.005339   -0.000000
   -3    0    0    4    4   -0.001932    0.000000
   -3    1    0    1    2    0.001355    0.000000
   -3    1    0    3    4    0.001355   -0.000000
   -2   -4    0    1    1    0.001239   -0.000000
   -2   -4    0    2    1   -0.001679    0.000000
   -2   -4    0    2    2    0.001239    0.000000
   -2   -4    0    3    3    0.001239   -0.000000
   -2   -4    0    4    3   -0.001679    0.000000
   -2   -4    0    4    4    0.001239    0.000000
   -2   -3    0    1    1    0.003356   -0.000000
   -2   -3    0    1    2   -0.001816   -0.000000
   -2   -3    0    2    1    0.005339    0.000000
   -2   -3    0    2    2    0.003356    0.000000
   -2   -3    0    3    3    0.003356    0.000000
   -2   -3    0    3    4   -0.001816   -0.000000
   -2   -3    0    4    3    0.005339    0.000000
   -2   -3    0    4    4    0.003356   -0.000000
   -2   -2    0    1    1   -0.017773   -0.000000
   -2   -2    0    1    2   -0.003009    0.000000
   -2   -2    0    2    1   -0.003009    0.000000
