GAMMA         0    0    0 9486  2.0-8.00 8.00    k-list generated by XCrySDen
            594    0    0 9486  2.0
            597    0    0 9486  2.0
            600    0    0 9486  2.0
            603    0    0 9486  2.0
            606    0    0 9486  2.0
            609    0    0 9486  2.0
            612    0    0 9486  2.0
            615    0    0 9486  2.0
            618    0    0 9486  2.0
            621    0    0 9486  2.0
            624    0    0 9486  2.0
            627    0    0 9486  2.0
            630    0    0 9486  2.0
            633    0    0 9486  2.0
            636    0    0 9486  2.0
            639    0    0 9486  2.0
            642    0    0 9486  2.0
            645    0    0 9486  2.0
            648    0    0 9486  2.0
            651    0    0 9486  2.0
            654    0    0 9486  2.0
            657    0    0 9486  2.0
            660    0    0 9486  2.0
            663    0    0 9486  2.0
            666    0    0 9486  2.0
            669    0    0 9486  2.0
            672    0    0 9486  2.0
            675    0    0 9486  2.0
            678    0    0 9486  2.0
            681    0    0 9486  2.0
            684    0    0 9486  2.0
            687    0    0 9486  2.0
            690    0    0 9486  2.0
            693    0    0 9486  2.0
            696    0    0 9486  2.0
            699    0    0 9486  2.0
            702    0    0 9486  2.0
            705    0    0 9486  2.0
            708    0    0 9486  2.0
            711    0    0 9486  2.0
            714    0    0 9486  2.0
            717    0    0 9486  2.0
            720    0    0 9486  2.0
            723    0    0 9486  2.0
            726    0    0 9486  2.0
            729    0    0 9486  2.0
            732    0    0 9486  2.0
            735    0    0 9486  2.0
            738    0    0 9486  2.0
            741    0    0 9486  2.0
            744    0    0 9486  2.0
            747    0    0 9486  2.0
            750    0    0 9486  2.0
            753    0    0 9486  2.0
            756    0    0 9486  2.0
            759    0    0 9486  2.0
            762    0    0 9486  2.0
            765    0    0 9486  2.0
            768    0    0 9486  2.0
            771    0    0 9486  2.0
            774    0    0 9486  2.0
            777    0    0 9486  2.0
            780    0    0 9486  2.0
            783    0    0 9486  2.0
            786    0    0 9486  2.0
            789    0    0 9486  2.0
            792    0    0 9486  2.0
            795    0    0 9486  2.0
            798    0    0 9486  2.0
            801    0    0 9486  2.0
            804    0    0 9486  2.0
            807    0    0 9486  2.0
            810    0    0 9486  2.0
            813    0    0 9486  2.0
            816    0    0 9486  2.0
            819    0    0 9486  2.0
            822    0    0 9486  2.0
            825    0    0 9486  2.0
            828    0    0 9486  2.0
            831    0    0 9486  2.0
            834    0    0 9486  2.0
            837    0    0 9486  2.0
            840    0    0 9486  2.0
            843    0    0 9486  2.0
            846    0    0 9486  2.0
            849    0    0 9486  2.0
            852    0    0 9486  2.0
            855    0    0 9486  2.0
            858    0    0 9486  2.0
            861    0    0 9486  2.0
            864    0    0 9486  2.0
            867    0    0 9486  2.0
            870    0    0 9486  2.0
            873    0    0 9486  2.0
            876    0    0 9486  2.0
            879    0    0 9486  2.0
            882    0    0 9486  2.0
            885    0    0 9486  2.0
            888    0    0 9486  2.0
            891    0    0 9486  2.0
            894    0    0 9486  2.0
            897    0    0 9486  2.0
            900    0    0 9486  2.0
            903    0    0 9486  2.0
            906    0    0 9486  2.0
            909    0    0 9486  2.0
            912    0    0 9486  2.0
            915    0    0 9486  2.0
            918    0    0 9486  2.0
            921    0    0 9486  2.0
            924    0    0 9486  2.0
            927    0    0 9486  2.0
            930    0    0 9486  2.0
            933    0    0 9486  2.0
            936    0    0 9486  2.0
            939    0    0 9486  2.0
            942    0    0 9486  2.0
            945    0    0 9486  2.0
            948    0    0 9486  2.0
            951    0    0 9486  2.0
            954    0    0 9486  2.0
            957    0    0 9486  2.0
            960    0    0 9486  2.0
            963    0    0 9486  2.0
            966    0    0 9486  2.0
            969    0    0 9486  2.0
            972    0    0 9486  2.0
            975    0    0 9486  2.0
            978    0    0 9486  2.0
            981    0    0 9486  2.0
            984    0    0 9486  2.0
            987    0    0 9486  2.0
            990    0    0 9486  2.0
            993    0    0 9486  2.0
            996    0    0 9486  2.0
            999    0    0 9486  2.0
           1002    0    0 9486  2.0
           1005    0    0 9486  2.0
           1008    0    0 9486  2.0
           1011    0    0 9486  2.0
           1014    0    0 9486  2.0
           1017    0    0 9486  2.0
           1020    0    0 9486  2.0
           1023    0    0 9486  2.0
           1026    0    0 9486  2.0
           1029    0    0 9486  2.0
           1032    0    0 9486  2.0
